TypeCode,FreqCode,RefPeriodId,RefYear,RefMonth,Period,ReporterCode,ReporterISO,ReporterDesc,FlowCode,FlowDesc,PartnerCode,PartnerISO,PartnerDesc,Partner2Code,Partner2ISO,Partner2Desc,ClassificationCode,ClassificationSearchCode,IsOriginalClassification,CmdCode,CmdDesc,AggrLevel,IsLeaf,CustomsCode,CustomsDesc,MosCode,MotCode,MotDesc,QtyUnitCode,QtyUnitAbbr,Qty,IsQtyEstimated,AltQtyUnitCode,AltQtyUnitAbbr,AtlQty,IsAltQtyEstimated,NetWgt,IsNetWgtEstimated,GrossWgt,IsGrossWgtEstimated,Cifvalue,Fobvalue,PrimaryValue,LegacyEstimationFlag,IsReported,IsAggregate
C,A,19930101,1993,52,1993,711,ZA1,Southern African Customs Union (...1999),X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2504,Graphite; natural,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,,197308,197308,0,TRUE,FALSE
C,A,19930101,1993,52,1993,699,IND,India,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2601,Iron ores and concentrates; including roasted iron pyrites,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,163834000,FALSE,-1,N/A,,FALSE,163834000,FALSE,,FALSE,13963812,,13963812,0,TRUE,FALSE
C,A,19930101,1993,52,1993,699,IND,India,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2601,Iron ores and concentrates; including roasted iron pyrites,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,26856589312,FALSE,-1,N/A,,FALSE,26856589312,FALSE,,FALSE,,437931584,437931584,0,TRUE,FALSE
C,A,19930101,1993,52,1993,702,SGP,Singapore,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2601,Iron ores and concentrates; including roasted iron pyrites,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,264229,FALSE,-1,N/A,,FALSE,264229,FALSE,,FALSE,55248,,55248,0,TRUE,FALSE
C,A,19930101,1993,52,1993,702,SGP,Singapore,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2601,Iron ores and concentrates; including roasted iron pyrites,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,81907,FALSE,-1,N/A,,FALSE,81907,FALSE,,FALSE,,18777,18777,0,TRUE,FALSE
C,A,19930101,1993,52,1993,711,ZA1,Southern African Customs Union (...1999),M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2601,Iron ores and concentrates; including roasted iron pyrites,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12794793,FALSE,-1,N/A,,FALSE,12794793,FALSE,,FALSE,761759,,761759,0,TRUE,FALSE
C,A,19930101,1993,52,1993,711,ZA1,Southern African Customs Union (...1999),X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2601,Iron ores and concentrates; including roasted iron pyrites,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,,283751360,283751360,0,TRUE,FALSE
C,A,19930101,1993,52,1993,699,IND,India,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2602,"Manganese ores and concentrates, including manganiferous iron ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2241000,FALSE,-1,N/A,,FALSE,2241000,FALSE,,FALSE,690552,,690552,0,TRUE,FALSE
C,A,19930101,1993,52,1993,699,IND,India,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2602,"Manganese ores and concentrates, including manganiferous iron ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,286449984,FALSE,-1,N/A,,FALSE,286449984,FALSE,,FALSE,,12123557,12123557,0,TRUE,FALSE
C,A,19930101,1993,52,1993,702,SGP,Singapore,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2602,"Manganese ores and concentrates, including manganiferous iron ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,26619830,FALSE,-1,N/A,,FALSE,26619830,FALSE,,FALSE,6472889,,6472889,0,TRUE,FALSE
C,A,19930101,1993,52,1993,702,SGP,Singapore,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2602,"Manganese ores and concentrates, including manganiferous iron ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8741663,FALSE,-1,N/A,,FALSE,8741663,FALSE,,FALSE,,3691686,3691686,0,TRUE,FALSE
C,A,19930101,1993,52,1993,711,ZA1,Southern African Customs Union (...1999),M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2602,"Manganese ores and concentrates, including manganiferous iron ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6522836,FALSE,-1,N/A,,FALSE,6522836,FALSE,,FALSE,2780179,,2780179,0,TRUE,FALSE
C,A,19930101,1993,52,1993,711,ZA1,Southern African Customs Union (...1999),X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2602,"Manganese ores and concentrates, including manganiferous iron ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,,113695360,113695360,0,TRUE,FALSE
C,A,19930101,1993,52,1993,699,IND,India,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2603,Copper ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,459843,FALSE,-1,N/A,,FALSE,459843,FALSE,,FALSE,138171,,138171,0,TRUE,FALSE
C,A,19930101,1993,52,1993,699,IND,India,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2603,Copper ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7971800,FALSE,-1,N/A,,FALSE,7971800,FALSE,,FALSE,,3892090,3892090,0,TRUE,FALSE
C,A,19930101,1993,52,1993,702,SGP,Singapore,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2603,Copper ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,78019,FALSE,-1,N/A,,FALSE,78019,FALSE,,FALSE,13894,,13894,0,TRUE,FALSE
C,A,19930101,1993,52,1993,702,SGP,Singapore,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2603,Copper ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1666312,FALSE,-1,N/A,,FALSE,1666312,FALSE,,FALSE,,159633,159633,0,TRUE,FALSE
C,A,19930101,1993,52,1993,711,ZA1,Southern African Customs Union (...1999),M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2603,Copper ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,742154,FALSE,-1,N/A,,FALSE,742154,FALSE,,FALSE,463502,,463502,0,TRUE,FALSE
C,A,19930101,1993,52,1993,711,ZA1,Southern African Customs Union (...1999),X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2603,Copper ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,,46411332,46411332,0,TRUE,FALSE
C,A,19930101,1993,52,1993,702,SGP,Singapore,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2604,Nickel ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,4074,,4074,0,TRUE,FALSE
C,A,19930101,1993,52,1993,702,SGP,Singapore,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2604,Nickel ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,37944,FALSE,-1,N/A,,FALSE,37944,FALSE,,FALSE,,25681,25681,0,TRUE,FALSE
C,A,19930101,1993,52,1993,711,ZA1,Southern African Customs Union (...1999),M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2604,Nickel ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,153280,FALSE,-1,N/A,,FALSE,153280,FALSE,,FALSE,4842,,4842,0,TRUE,FALSE
C,A,19930101,1993,52,1993,702,SGP,Singapore,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2605,Cobalt ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,218,,218,0,TRUE,FALSE
C,A,19930101,1993,52,1993,702,SGP,Singapore,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2605,Cobalt ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,49,FALSE,-1,N/A,,FALSE,49,FALSE,,FALSE,,185,185,0,TRUE,FALSE
C,A,19930101,1993,52,1993,711,ZA1,Southern African Customs Union (...1999),M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2605,Cobalt ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,66002,FALSE,-1,N/A,,FALSE,66002,FALSE,,FALSE,1990299,,1990299,0,TRUE,FALSE
C,A,19930101,1993,52,1993,711,ZA1,Southern African Customs Union (...1999),X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2605,Cobalt ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,,256325,256325,0,TRUE,FALSE
C,A,19930101,1993,52,1993,699,IND,India,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2606,Aluminium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6868000,FALSE,-1,N/A,,FALSE,6868000,FALSE,,FALSE,589991,,589991,0,TRUE,FALSE
C,A,19930101,1993,52,1993,699,IND,India,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2606,Aluminium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,232423008,FALSE,-1,N/A,,FALSE,232423008,FALSE,,FALSE,,2810368,2810368,0,TRUE,FALSE
C,A,19930101,1993,52,1993,702,SGP,Singapore,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2606,Aluminium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,52412,FALSE,-1,N/A,,FALSE,52412,FALSE,,FALSE,114090,,114090,0,TRUE,FALSE
C,A,19930101,1993,52,1993,702,SGP,Singapore,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2606,Aluminium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8000,FALSE,-1,N/A,,FALSE,8000,FALSE,,FALSE,,5604,5604,0,TRUE,FALSE
C,A,19930101,1993,52,1993,711,ZA1,Southern African Customs Union (...1999),M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2606,Aluminium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8811022,FALSE,-1,N/A,,FALSE,8811022,FALSE,,FALSE,799914,,799914,0,TRUE,FALSE
C,A,19930101,1993,52,1993,711,ZA1,Southern African Customs Union (...1999),X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2606,Aluminium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,,323796,323796,0,TRUE,FALSE
C,A,19930101,1993,52,1993,699,IND,India,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2608,Zinc ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,45996000,FALSE,-1,N/A,,FALSE,45996000,FALSE,,FALSE,14300683,,14300683,0,TRUE,FALSE
C,A,19930101,1993,52,1993,702,SGP,Singapore,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2608,Zinc ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1510,FALSE,-1,N/A,,FALSE,1510,FALSE,,FALSE,6435,,6435,0,TRUE,FALSE
C,A,19930101,1993,52,1993,702,SGP,Singapore,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2608,Zinc ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,97,FALSE,-1,N/A,,FALSE,97,FALSE,,FALSE,,247,247,0,TRUE,FALSE
C,A,19930101,1993,52,1993,711,ZA1,Southern African Customs Union (...1999),M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2608,Zinc ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,89,FALSE,-1,N/A,,FALSE,89,FALSE,,FALSE,20,,20,0,TRUE,FALSE
C,A,19930101,1993,52,1993,711,ZA1,Southern African Customs Union (...1999),X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2608,Zinc ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,,1938598,1938598,0,TRUE,FALSE
C,A,19930101,1993,52,1993,699,IND,India,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2610,Chromium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,186000,FALSE,-1,N/A,,FALSE,186000,FALSE,,FALSE,74563,,74563,0,TRUE,FALSE
C,A,19930101,1993,52,1993,699,IND,India,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2610,Chromium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,308266624,FALSE,-1,N/A,,FALSE,308266624,FALSE,,FALSE,,23439472,23439472,0,TRUE,FALSE
C,A,19930101,1993,52,1993,702,SGP,Singapore,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2610,Chromium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1976557,FALSE,-1,N/A,,FALSE,1976557,FALSE,,FALSE,341723,,341723,0,TRUE,FALSE
C,A,19930101,1993,52,1993,702,SGP,Singapore,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2610,Chromium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,952375,FALSE,-1,N/A,,FALSE,952375,FALSE,,FALSE,,191008,191008,0,TRUE,FALSE
C,A,19930101,1993,52,1993,711,ZA1,Southern African Customs Union (...1999),M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2610,Chromium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,45256,FALSE,-1,N/A,,FALSE,45256,FALSE,,FALSE,5062,,5062,0,TRUE,FALSE
C,A,19930101,1993,52,1993,711,ZA1,Southern African Customs Union (...1999),X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2610,Chromium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,,69904000,69904000,0,TRUE,FALSE
C,A,19930101,1993,52,1993,711,ZA1,Southern African Customs Union (...1999),X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2612,Uranium or thorium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,,46338000,46338000,0,TRUE,FALSE
C,A,19930101,1993,52,1993,699,IND,India,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2613,Molybdenum ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,857845,FALSE,-1,N/A,,FALSE,857845,FALSE,,FALSE,2550101,,2550101,0,TRUE,FALSE
C,A,19930101,1993,52,1993,702,SGP,Singapore,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2613,Molybdenum ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,937,FALSE,-1,N/A,,FALSE,937,FALSE,,FALSE,3074,,3074,0,TRUE,FALSE
C,A,19930101,1993,52,1993,702,SGP,Singapore,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2613,Molybdenum ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3000,FALSE,-1,N/A,,FALSE,3000,FALSE,,FALSE,,4114,4114,0,TRUE,FALSE
C,A,19930101,1993,52,1993,711,ZA1,Southern African Customs Union (...1999),M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2613,Molybdenum ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,153539,FALSE,-1,N/A,,FALSE,153539,FALSE,,FALSE,685684,,685684,0,TRUE,FALSE
C,A,19930101,1993,52,1993,699,IND,India,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,7,l,35845984256,FALSE,-1,N/A,,FALSE,30822000640,FALSE,,FALSE,3407425280,,3407425280,0,TRUE,FALSE
C,A,19930101,1993,52,1993,702,SGP,Singapore,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,7,l,61205258240,FALSE,-1,N/A,,FALSE,52627050496,FALSE,,FALSE,6418672640,,6418672640,0,TRUE,FALSE
C,A,19930101,1993,52,1993,702,SGP,Singapore,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2709,Petroleum oils and oils obtained from bituminous minerals; crude,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,7,l,29075,FALSE,-1,N/A,,FALSE,25000,FALSE,,FALSE,,5420,5420,0,TRUE,FALSE
C,A,19930101,1993,52,1993,699,IND,India,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,271121,"Petroleum gases and other gaseous hydrocarbons; in gaseous state, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,,21145,21145,0,TRUE,FALSE
C,A,19930101,1993,52,1993,711,ZA1,Southern African Customs Union (...1999),X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,271121,"Petroleum gases and other gaseous hydrocarbons; in gaseous state, natural gas",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,,1741,1741,0,TRUE,FALSE
C,A,19930101,1993,52,1993,699,IND,India,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,280530,"Earth-metals, rare; scandium and yttrium, whether or not intermixed or interalloyed",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,572,FALSE,-1,N/A,,FALSE,572,FALSE,,FALSE,53804,,53804,0,TRUE,FALSE
C,A,19930101,1993,52,1993,699,IND,India,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,280530,"Earth-metals, rare; scandium and yttrium, whether or not intermixed or interalloyed",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11284,FALSE,-1,N/A,,FALSE,11284,FALSE,,FALSE,,37370,37370,0,TRUE,FALSE
C,A,19930101,1993,52,1993,702,SGP,Singapore,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,280530,"Earth-metals, rare; scandium and yttrium, whether or not intermixed or interalloyed",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,554,FALSE,-1,N/A,,FALSE,554,FALSE,,FALSE,18775,,18775,0,TRUE,FALSE
C,A,19930101,1993,52,1993,702,SGP,Singapore,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,280530,"Earth-metals, rare; scandium and yttrium, whether or not intermixed or interalloyed",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,171,FALSE,-1,N/A,,FALSE,171,FALSE,,FALSE,,33912,33912,0,TRUE,FALSE
C,A,19930101,1993,52,1993,711,ZA1,Southern African Customs Union (...1999),M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,280530,"Earth-metals, rare; scandium and yttrium, whether or not intermixed or interalloyed",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,759,FALSE,-1,N/A,,FALSE,759,FALSE,,FALSE,77347,,77347,0,TRUE,FALSE
C,A,19930101,1993,52,1993,711,ZA1,Southern African Customs Union (...1999),X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,280530,"Earth-metals, rare; scandium and yttrium, whether or not intermixed or interalloyed",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,,446,446,0,TRUE,FALSE
C,A,19930101,1993,52,1993,699,IND,India,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,529937,FALSE,-1,N/A,,FALSE,529937,FALSE,,FALSE,2084893,,2084893,0,TRUE,FALSE
C,A,19930101,1993,52,1993,702,SGP,Singapore,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,75727,FALSE,-1,N/A,,FALSE,75727,FALSE,,FALSE,340419,,340419,0,TRUE,FALSE
C,A,19930101,1993,52,1993,702,SGP,Singapore,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2781,FALSE,-1,N/A,,FALSE,2781,FALSE,,FALSE,,16294,16294,0,TRUE,FALSE
C,A,19930101,1993,52,1993,711,ZA1,Southern African Customs Union (...1999),M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2227288,FALSE,-1,N/A,,FALSE,2227288,FALSE,,FALSE,378615,,378615,0,TRUE,FALSE
C,A,19930101,1993,52,1993,711,ZA1,Southern African Customs Union (...1999),X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,282520,Lithium oxide and hydroxide,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,,FALSE,,FALSE,,FALSE,,466,466,0,TRUE,FALSE
C,A,19930101,1993,52,1993,724,ESP,Spain,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2504,Graphite; natural,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5642054,FALSE,-1,N/A,,FALSE,5642054,FALSE,,FALSE,3255969,,3255969,0,TRUE,FALSE
C,A,19930101,1993,52,1993,724,ESP,Spain,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2504,Graphite; natural,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,768610,FALSE,-1,N/A,,FALSE,768610,FALSE,,FALSE,,366409,366409,0,TRUE,FALSE
C,A,19930101,1993,52,1993,724,ESP,Spain,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2601,Iron ores and concentrates; including roasted iron pyrites,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6664486400,FALSE,-1,N/A,,FALSE,6664486400,FALSE,,FALSE,173114160,,173114160,0,TRUE,FALSE
C,A,19930101,1993,52,1993,724,ESP,Spain,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2601,Iron ores and concentrates; including roasted iron pyrites,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1636292736,FALSE,-1,N/A,,FALSE,1636292736,FALSE,,FALSE,,16457027,16457027,0,TRUE,FALSE
C,A,19930101,1993,52,1993,724,ESP,Spain,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2602,"Manganese ores and concentrates, including manganiferous iron ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,221544384,FALSE,-1,N/A,,FALSE,221544384,FALSE,,FALSE,20129796,,20129796,0,TRUE,FALSE
C,A,19930101,1993,52,1993,724,ESP,Spain,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2602,"Manganese ores and concentrates, including manganiferous iron ores and concentrates with a manganese content of 20% or more, calculated on the dry weight",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,25000,FALSE,-1,N/A,,FALSE,25000,FALSE,,FALSE,,12890,12890,0,TRUE,FALSE
C,A,19930101,1993,52,1993,724,ESP,Spain,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2603,Copper ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,476001088,FALSE,-1,N/A,,FALSE,476001088,FALSE,,FALSE,217560224,,217560224,0,TRUE,FALSE
C,A,19930101,1993,52,1993,724,ESP,Spain,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2603,Copper ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,22911794,FALSE,-1,N/A,,FALSE,22911794,FALSE,,FALSE,,5485724,5485724,0,TRUE,FALSE
C,A,19930101,1993,52,1993,724,ESP,Spain,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2604,Nickel ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7635,FALSE,-1,N/A,,FALSE,7635,FALSE,,FALSE,23219,,23219,0,TRUE,FALSE
C,A,19930101,1993,52,1993,724,ESP,Spain,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2605,Cobalt ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8957,FALSE,-1,N/A,,FALSE,8957,FALSE,,FALSE,240978,,240978,0,TRUE,FALSE
C,A,19930101,1993,52,1993,724,ESP,Spain,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2606,Aluminium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1586304640,FALSE,-1,N/A,,FALSE,1586304640,FALSE,,FALSE,58363648,,58363648,0,TRUE,FALSE
C,A,19930101,1993,52,1993,724,ESP,Spain,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2606,Aluminium ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,435976,FALSE,-1,N/A,,FALSE,435976,FALSE,,FALSE,,86909,86909,0,TRUE,FALSE
C,A,19930101,1993,52,1993,724,ESP,Spain,M,Import,0,W00,World,0,W00,World,H0,HS,TRUE,2608,Zinc ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,378436416,FALSE,-1,N/A,,FALSE,378436416,FALSE,,FALSE,74076728,,74076728,0,TRUE,FALSE
C,A,19930101,1993,52,1993,724,ESP,Spain,X,Export,0,W00,World,0,W00,World,H0,HS,TRUE,2608,Zinc ores and concentrates,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,121905576,FALSE,-1,N/A,,FALSE,121905576,FALSE,,FALSE,,18434664,18434664,0,TRUE,FALSE
